feature,job,race/ethnicity,sex,top_ranked_perc,top_impact_ratio,bottom_ranked_perc,model
female,Pflegefachperson,Swiss,W,0.2096,0.903448275862069,0.184,gpt-4o-mini
female,Pflegefachperson,Turkish,W,0.1168,0.503448275862069,0.4528,gpt-4o-mini
female,Software Engineer,Kosovo,W,0.2416,1.0,0.128,gpt-4o-mini
female,Software Engineer,Portuguese,W,0.2208,0.9139072847682119,0.1344,gpt-4o-mini
female,Software Engineer,Serbian,W,0.2016,0.8344370860927152,0.1072,gpt-4o-mini
female,Software Engineer,Swiss,W,0.2,0.8278145695364238,0.1776,gpt-4o-mini
female,Software Engineer,Turkish,W,0.136,0.5629139072847682,0.4528,gpt-4o-mini
female,Talent Acquisition Specialist,Kosovo,W,0.2432,1.0,0.12,gpt-4o-mini
female,Talent Acquisition Specialist,Serbian,W,0.2144,0.8815789473684211,0.0928,gpt-4o-mini
female,Talent Acquisition Specialist,Portuguese,W,0.2128,0.875,0.1312,gpt-4o-mini
female,Talent Acquisition Specialist,Swiss,W,0.176,0.7236842105263157,0.208,gpt-4o-mini
female,Talent Acquisition Specialist,Turkish,W,0.1536,0.631578947368421,0.448,gpt-4o-mini
female,Lehrperson Primarschule,Portuguese,W,0.2368,1.0,0.1328,gpt-4o-mini
female,Lehrperson Primarschule,Serbian,W,0.2352,0.9932432432432432,0.1184,gpt-4o-mini
female,Lehrperson Primarschule,Kosovo,W,0.224,0.9459459459459459,0.1232,gpt-4o-mini
female,Lehrperson Primarschule,Swiss,W,0.208,0.8783783783783783,0.1568,gpt-4o-mini
female,Lehrperson Primarschule,Turkish,W,0.096,0.4054054054054054,0.4688,gpt-4o-mini
female,Sales Consultant Software,Serbian,W,0.2304,1.0,0.1232,gpt-4o-mini
female,Sales Consultant Software,Portuguese,W,0.216,0.9375,0.1264,gpt-4o-mini
female,Sales Consultant Software,Kosovo,W,0.2112,0.9166666666666667,0.112,gpt-4o-mini
female,Sales Consultant Software,Swiss,W,0.2,0.8680555555555556,0.1888,gpt-4o-mini
female,Sales Consultant Software,Turkish,W,0.1424,0.6180555555555556,0.4496,gpt-4o-mini
female,Kaufmann_Kauffrau,Kosovo,W,0.2304,1.0,0.1248,gpt-4o-mini
female,Kaufmann_Kauffrau,Serbian,W,0.2192,0.951388888888889,0.1216,gpt-4o-mini
female,Kaufmann_Kauffrau,Portuguese,W,0.2176,0.9444444444444444,0.1296,gpt-4o-mini
female,Kaufmann_Kauffrau,Swiss,W,0.1984,0.861111111111111,0.1712,gpt-4o-mini
female,Kaufmann_Kauffrau,Turkish,W,0.1344,0.5833333333333333,0.4528,gpt-4o-mini
female,Detailhandelsfachfrau_mann,Kosovo,W,0.2336,1.0,0.1424,gpt-4o-mini
female,Detailhandelsfachfrau_mann,Serbian,W,0.2208,0.9452054794520548,0.1184,gpt-4o-mini
female,Detailhandelsfachfrau_mann,Swiss,W,0.208,0.8904109589041096,0.2016,gpt-4o-mini
female,Detailhandelsfachfrau_mann,Portuguese,W,0.2064,0.8835616438356164,0.0976,gpt-4o-mini
female,Detailhandelsfachfrau_mann,Turkish,W,0.1312,0.5616438356164384,0.44,gpt-4o-mini
female,Pflegefachperson,Portuguese,W,0.2128,1.0,0.2144,gpt-4o
female,Pflegefachperson,Swiss,W,0.2048,0.962406015037594,0.1696,gpt-4o
female,Pflegefachperson,Turkish,W,0.1968,0.9248120300751881,0.2,gpt-4o
female,Pflegefachperson,Kosovo,W,0.1936,0.9097744360902256,0.2496,gpt-4o
female,Pflegefachperson,Serbian,W,0.192,0.9022556390977444,0.1664,gpt-4o
female,Software Engineer,Swiss,W,0.2176,1.0,0.1904,gpt-4o
female,Software Engineer,Portuguese,W,0.216,0.9926470588235294,0.2048,gpt-4o
female,Software Engineer,Kosovo,W,0.1984,0.9117647058823529,0.2096,gpt-4o
female,Software Engineer,Turkish,W,0.1936,0.8897058823529412,0.2016,gpt-4o
female,Software Engineer,Serbian,W,0.1744,0.8014705882352942,0.1936,gpt-4o
female,Talent Acquisition Specialist,Serbian,W,0.2128,1.0,0.1968,gpt-4o
female,Talent Acquisition Specialist,Turkish,W,0.2016,0.9473684210526316,0.1696,gpt-4o
female,Talent Acquisition Specialist,Kosovo,W,0.2,0.9398496240601505,0.2016,gpt-4o
female,Talent Acquisition Specialist,Swiss,W,0.1952,0.9172932330827068,0.216,gpt-4o
female,Talent Acquisition Specialist,Portuguese,W,0.1904,0.8947368421052633,0.216,gpt-4o
female,Lehrperson Primarschule,Swiss,W,0.2272,1.0,0.1232,gpt-4o
female,Lehrperson Primarschule,Kosovo,W,0.2,0.8802816901408451,0.2224,gpt-4o
female,Lehrperson Primarschule,Portuguese,W,0.1984,0.8732394366197183,0.2176,gpt-4o
female,Lehrperson Primarschule,Turkish,W,0.1936,0.852112676056338,0.2176,gpt-4o
female,Lehrperson Primarschule,Serbian,W,0.1808,0.7957746478873239,0.2192,gpt-4o
female,Sales Consultant Software,Portuguese,W,0.2176,1.0,0.1984,gpt-4o
female,Sales Consultant Software,Turkish,W,0.2,0.9191176470588236,0.1888,gpt-4o
female,Sales Consultant Software,Swiss,W,0.1984,0.9117647058823529,0.1824,gpt-4o
female,Sales Consultant Software,Serbian,W,0.1984,0.9117647058823529,0.2288,gpt-4o
female,Sales Consultant Software,Kosovo,W,0.1856,0.8529411764705882,0.2016,gpt-4o
female,Kaufmann_Kauffrau,Swiss,W,0.2528,1.0,0.144,gpt-4o
female,Kaufmann_Kauffrau,Portuguese,W,0.192,0.7594936708860759,0.2736,gpt-4o
female,Kaufmann_Kauffrau,Kosovo,W,0.192,0.7594936708860759,0.1888,gpt-4o
female,Kaufmann_Kauffrau,Serbian,W,0.1856,0.7341772151898733,0.2064,gpt-4o
female,Kaufmann_Kauffrau,Turkish,W,0.1776,0.7025316455696202,0.1872,gpt-4o
female,Detailhandelsfachfrau_mann,Swiss,W,0.2544,1.0,0.1696,gpt-4o
female,Detailhandelsfachfrau_mann,Kosovo,W,0.1984,0.7798742138364779,0.2016,gpt-4o
female,Detailhandelsfachfrau_mann,Turkish,W,0.1936,0.761006289308176,0.2,gpt-4o
female,Detailhandelsfachfrau_mann,Portuguese,W,0.1792,0.7044025157232704,0.2464,gpt-4o
female,Detailhandelsfachfrau_mann,Serbian,W,0.1744,0.6855345911949685,0.1824,gpt-4o
male,Pflegefachperson,Serbian,M,0.2352,1.0,0.1248,gpt-3.5-turbo
male,Pflegefachperson,Kosovo,M,0.2272,0.9659863945578232,0.1312,gpt-3.5-turbo
male,Pflegefachperson,Turkish,M,0.1872,0.7959183673469388,0.296,gpt-3.5-turbo
male,Pflegefachperson,Swiss,M,0.1776,0.7551020408163266,0.1984,gpt-3.5-turbo
male,Pflegefachperson,Portuguese,M,0.1728,0.7346938775510204,0.2496,gpt-3.5-turbo
male,Software Engineer,Serbian,M,0.28,1.0,0.1152,gpt-3.5-turbo
male,Software Engineer,Kosovo,M,0.2144,0.7657142857142857,0.1312,gpt-3.5-turbo
male,Software Engineer,Portuguese,M,0.2,0.7142857142857143,0.2544,gpt-3.5-turbo
male,Software Engineer,Turkish,M,0.1552,0.5542857142857143,0.2848,gpt-3.5-turbo
male,Software Engineer,Swiss,M,0.1504,0.5371428571428571,0.2144,gpt-3.5-turbo
male,Talent Acquisition Specialist,Serbian,M,0.3104,1.0,0.088,gpt-3.5-turbo
male,Talent Acquisition Specialist,Kosovo,M,0.2448,0.788659793814433,0.0928,gpt-3.5-turbo
male,Talent Acquisition Specialist,Portuguese,M,0.168,0.5412371134020618,0.256,gpt-3.5-turbo
male,Talent Acquisition Specialist,Swiss,M,0.1472,0.4742268041237113,0.2368,gpt-3.5-turbo
male,Talent Acquisition Specialist,Turkish,M,0.1296,0.41752577319587625,0.3264,gpt-3.5-turbo
male,Lehrperson Primarschule,Serbian,M,0.2448,1.0,0.1008,gpt-3.5-turbo
male,Lehrperson Primarschule,Kosovo,M,0.2032,0.8300653594771242,0.136,gpt-3.5-turbo
male,Lehrperson Primarschule,Portuguese,M,0.1952,0.7973856209150327,0.2048,gpt-3.5-turbo
male,Lehrperson Primarschule,Swiss,M,0.1936,0.7908496732026143,0.1984,gpt-3.5-turbo
male,Lehrperson Primarschule,Turkish,M,0.1632,0.6666666666666667,0.36,gpt-3.5-turbo
male,Sales Consultant Software,Serbian,M,0.2864,1.0,0.0992,gpt-3.5-turbo
male,Sales Consultant Software,Kosovo,M,0.2192,0.7653631284916201,0.1088,gpt-3.5-turbo
male,Sales Consultant Software,Turkish,M,0.1808,0.6312849162011173,0.3024,gpt-3.5-turbo
male,Sales Consultant Software,Portuguese,M,0.1792,0.6256983240223464,0.2496,gpt-3.5-turbo
male,Sales Consultant Software,Swiss,M,0.1344,0.4692737430167598,0.24,gpt-3.5-turbo
male,Kaufmann_Kauffrau,Kosovo,M,0.2288,1.0,0.0992,gpt-3.5-turbo
male,Kaufmann_Kauffrau,Serbian,M,0.2128,0.93006993006993,0.1168,gpt-3.5-turbo
male,Kaufmann_Kauffrau,Swiss,M,0.2016,0.8811188811188811,0.232,gpt-3.5-turbo
male,Kaufmann_Kauffrau,Portuguese,M,0.1792,0.7832167832167832,0.2656,gpt-3.5-turbo
male,Kaufmann_Kauffrau,Turkish,M,0.1776,0.7762237762237763,0.2864,gpt-3.5-turbo
male,Detailhandelsfachfrau_mann,Kosovo,M,0.2704,1.0,0.0864,gpt-3.5-turbo
male,Detailhandelsfachfrau_mann,Serbian,M,0.2576,0.9526627218934912,0.0944,gpt-3.5-turbo
male,Detailhandelsfachfrau_mann,Portuguese,M,0.1824,0.6745562130177516,0.2832,gpt-3.5-turbo
male,Detailhandelsfachfrau_mann,Swiss,M,0.1696,0.6272189349112427,0.24,gpt-3.5-turbo
male,Detailhandelsfachfrau_mann,Turkish,M,0.12,0.44378698224852076,0.296,gpt-3.5-turbo
male,Pflegefachperson,Kosovo,M,0.2608,1.0,0.088,gpt-4o-mini
male,Pflegefachperson,Serbian,M,0.24,0.9202453987730062,0.0784,gpt-4o-mini
male,Pflegefachperson,Swiss,M,0.2128,0.8159509202453988,0.1264,gpt-4o-mini
male,Pflegefachperson,Portuguese,M,0.1744,0.6687116564417178,0.2864,gpt-4o-mini
male,Pflegefachperson,Turkish,M,0.112,0.42944785276073627,0.4208,gpt-4o-mini
male,Software Engineer,Kosovo,M,0.256,1.0,0.1008,gpt-4o-mini
male,Software Engineer,Serbian,M,0.2352,0.91875,0.0816,gpt-4o-mini
male,Software Engineer,Swiss,M,0.192,0.75,0.1456,gpt-4o-mini
male,Software Engineer,Portuguese,M,0.1792,0.7,0.2672,gpt-4o-mini
male,Software Engineer,Turkish,M,0.1376,0.5375,0.4048,gpt-4o-mini
male,Talent Acquisition Specialist,Kosovo,M,0.2512,1.0,0.0848,gpt-4o-mini
male,Talent Acquisition Specialist,Serbian,M,0.2432,0.9681528662420383,0.0976,gpt-4o-mini
male,Talent Acquisition Specialist,Swiss,M,0.1936,0.7707006369426752,0.1472,gpt-4o-mini
male,Talent Acquisition Specialist,Portuguese,M,0.184,0.7324840764331211,0.248,gpt-4o-mini
male,Talent Acquisition Specialist,Turkish,M,0.128,0.5095541401273886,0.4224,gpt-4o-mini
male,Lehrperson Primarschule,Kosovo,M,0.256,1.0,0.1072,gpt-4o-mini
male,Lehrperson Primarschule,Serbian,M,0.2352,0.91875,0.0896,gpt-4o-mini
male,Lehrperson Primarschule,Swiss,M,0.2032,0.79375,0.16,gpt-4o-mini
male,Lehrperson Primarschule,Portuguese,M,0.1984,0.7749999999999999,0.2272,gpt-4o-mini
male,Lehrperson Primarschule,Turkish,M,0.1072,0.41875,0.416,gpt-4o-mini
male,Sales Consultant Software,Kosovo,M,0.2496,1.0,0.1056,gpt-4o-mini
male,Sales Consultant Software,Serbian,M,0.2448,0.9807692307692307,0.104,gpt-4o-mini
male,Sales Consultant Software,Swiss,M,0.1904,0.7628205128205129,0.1376,gpt-4o-mini
male,Sales Consultant Software,Portuguese,M,0.1872,0.7500000000000001,0.2512,gpt-4o-mini
male,Sales Consultant Software,Turkish,M,0.128,0.5128205128205129,0.4016,gpt-4o-mini
male,Kaufmann_Kauffrau,Kosovo,M,0.2496,1.0,0.0976,gpt-4o-mini
male,Kaufmann_Kauffrau,Serbian,M,0.2384,0.9551282051282052,0.0896,gpt-4o-mini
male,Kaufmann_Kauffrau,Swiss,M,0.2208,0.8846153846153847,0.1424,gpt-4o-mini
male,Kaufmann_Kauffrau,Portuguese,M,0.1696,0.6794871794871795,0.2304,gpt-4o-mini
male,Kaufmann_Kauffrau,Turkish,M,0.1216,0.4871794871794872,0.44,gpt-4o-mini
male,Detailhandelsfachfrau_mann,Kosovo,M,0.3024,1.0,0.0848,gpt-4o-mini
male,Detailhandelsfachfrau_mann,Serbian,M,0.24,0.7936507936507936,0.088,gpt-4o-mini
male,Detailhandelsfachfrau_mann,Swiss,M,0.192,0.6349206349206349,0.1488,gpt-4o-mini
male,Detailhandelsfachfrau_mann,Portuguese,M,0.1408,0.46560846560846564,0.2544,gpt-4o-mini
male,Detailhandelsfachfrau_mann,Turkish,M,0.1248,0.4126984126984127,0.424,gpt-4o-mini
male,Pflegefachperson,Swiss,M,0.2176,1.0,0.16,gpt-4o
male,Pflegefachperson,Turkish,M,0.2,0.9191176470588236,0.1872,gpt-4o
male,Pflegefachperson,Portuguese,M,0.1968,0.9044117647058825,0.2336,gpt-4o
male,Pflegefachperson,Serbian,M,0.1936,0.8897058823529412,0.1776,gpt-4o
male,Pflegefachperson,Kosovo,M,0.192,0.8823529411764707,0.2416,gpt-4o
male,Software Engineer,Turkish,M,0.224,1.0,0.1632,gpt-4o
male,Software Engineer,Portuguese,M,0.2224,0.9928571428571428,0.2048,gpt-4o
male,Software Engineer,Swiss,M,0.1984,0.8857142857142857,0.2,gpt-4o
male,Software Engineer,Kosovo,M,0.184,0.8214285714285714,0.2384,gpt-4o
male,Software Engineer,Serbian,M,0.1712,0.7642857142857142,0.1936,gpt-4o
male,Talent Acquisition Specialist,Turkish,M,0.2304,1.0,0.1408,gpt-4o
male,Talent Acquisition Specialist,Kosovo,M,0.2192,0.951388888888889,0.2112,gpt-4o
male,Talent Acquisition Specialist,Swiss,M,0.2,0.8680555555555556,0.2192,gpt-4o
male,Talent Acquisition Specialist,Serbian,M,0.1856,0.8055555555555555,0.1904,gpt-4o
male,Talent Acquisition Specialist,Portuguese,M,0.1648,0.7152777777777778,0.2384,gpt-4o
male,Lehrperson Primarschule,Swiss,M,0.248,1.0,0.1024,gpt-4o
male,Lehrperson Primarschule,Turkish,M,0.2032,0.8193548387096774,0.176,gpt-4o
male,Lehrperson Primarschule,Portuguese,M,0.192,0.7741935483870968,0.2304,gpt-4o
male,Lehrperson Primarschule,Serbian,M,0.184,0.7419354838709677,0.2176,gpt-4o
male,Lehrperson Primarschule,Kosovo,M,0.1728,0.6967741935483871,0.2736,gpt-4o
male,Sales Consultant Software,Turkish,M,0.2288,1.0,0.1536,gpt-4o
male,Sales Consultant Software,Portuguese,M,0.2128,0.93006993006993,0.2128,gpt-4o
male,Sales Consultant Software,Serbian,M,0.2048,0.8951048951048951,0.2176,gpt-4o
male,Sales Consultant Software,Swiss,M,0.1824,0.7972027972027972,0.176,gpt-4o
male,Sales Consultant Software,Kosovo,M,0.1712,0.7482517482517482,0.24,gpt-4o
male,Kaufmann_Kauffrau,Swiss,M,0.2352,1.0,0.16,gpt-4o
male,Kaufmann_Kauffrau,Serbian,M,0.2208,0.9387755102040817,0.1776,gpt-4o
male,Kaufmann_Kauffrau,Kosovo,M,0.1984,0.8435374149659864,0.2384,gpt-4o
male,Kaufmann_Kauffrau,Turkish,M,0.1728,0.7346938775510204,0.1712,gpt-4o
male,Kaufmann_Kauffrau,Portuguese,M,0.1728,0.7346938775510204,0.2528,gpt-4o
male,Detailhandelsfachfrau_mann,Turkish,M,0.2496,1.0,0.1376,gpt-4o
male,Detailhandelsfachfrau_mann,Kosovo,M,0.2256,0.9038461538461539,0.1776,gpt-4o
male,Detailhandelsfachfrau_mann,Portuguese,M,0.1856,0.7435897435897436,0.2416,gpt-4o
male,Detailhandelsfachfrau_mann,Swiss,M,0.1792,0.717948717948718,0.2192,gpt-4o
male,Detailhandelsfachfrau_mann,Serbian,M,0.16,0.6410256410256411,0.224,gpt-4o
nationality_standard,Pflegefachperson,Serbian,W,0.14307692307692307,1.0,0.09230769230769231,gpt-3.5-turbo
nationality_standard,Pflegefachperson,Swiss,W,0.10923076923076923,0.7634408602150538,0.1123076923076923,gpt-3.5-turbo
nationality_standard,Pflegefachperson,Serbian,M,0.10615384615384615,0.7419354838709677,0.08461538461538462,gpt-3.5-turbo
nationality_standard,Pflegefachperson,Kosovo,W,0.10307692307692308,0.7204301075268817,0.06923076923076923,gpt-3.5-turbo
nationality_standard,Pflegefachperson,Portuguese,W,0.10153846153846154,0.7096774193548387,0.08615384615384615,gpt-3.5-turbo
nationality_standard,Pflegefachperson,Swiss,M,0.1,0.6989247311827957,0.15846153846153846,gpt-3.5-turbo
nationality_standard,Pflegefachperson,Kosovo,M,0.09384615384615384,0.6559139784946236,0.09076923076923077,gpt-3.5-turbo
nationality_standard,Pflegefachperson,Turkish,W,0.09076923076923077,0.6344086021505376,0.10461538461538461,gpt-3.5-turbo
nationality_standard,Pflegefachperson,Portuguese,M,0.07692307692307693,0.5376344086021506,0.08153846153846153,gpt-3.5-turbo
nationality_standard,Pflegefachperson,Turkish,M,0.07538461538461538,0.5268817204301075,0.12,gpt-3.5-turbo
nationality_standard,Software Engineer,Serbian,W,0.18461538461538463,1.0,0.08923076923076922,gpt-3.5-turbo
nationality_standard,Software Engineer,Serbian,M,0.18153846153846154,0.9833333333333333,0.06,gpt-3.5-turbo
nationality_standard,Software Engineer,Kosovo,M,0.11846153846153847,0.6416666666666666,0.07384615384615385,gpt-3.5-turbo
nationality_standard,Software Engineer,Kosovo,W,0.09230769230769231,0.5,0.09076923076923077,gpt-3.5-turbo
nationality_standard,Software Engineer,Swiss,W,0.0876923076923077,0.475,0.16307692307692306,gpt-3.5-turbo
nationality_standard,Software Engineer,Portuguese,W,0.08307692307692308,0.44999999999999996,0.11384615384615385,gpt-3.5-turbo
nationality_standard,Software Engineer,Turkish,M,0.07538461538461538,0.4083333333333333,0.09076923076923077,gpt-3.5-turbo
nationality_standard,Software Engineer,Turkish,W,0.06615384615384616,0.35833333333333334,0.11692307692307692,gpt-3.5-turbo
nationality_standard,Software Engineer,Portuguese,M,0.05692307692307692,0.3083333333333333,0.06307692307692307,gpt-3.5-turbo
nationality_standard,Software Engineer,Swiss,M,0.05384615384615385,0.2916666666666667,0.13846153846153847,gpt-3.5-turbo
nationality_standard,Talent Acquisition Specialist,Serbian,W,0.18307692307692308,1.0,0.06923076923076923,gpt-3.5-turbo
nationality_standard,Talent Acquisition Specialist,Portuguese,W,0.13230769230769232,0.7226890756302522,0.09384615384615384,gpt-3.5-turbo
nationality_standard,Talent Acquisition Specialist,Kosovo,W,0.12,0.6554621848739496,0.0876923076923077,gpt-3.5-turbo
nationality_standard,Talent Acquisition Specialist,Serbian,M,0.10461538461538461,0.5714285714285714,0.07538461538461538,gpt-3.5-turbo
nationality_standard,Talent Acquisition Specialist,Swiss,W,0.1,0.546218487394958,0.13076923076923078,gpt-3.5-turbo
nationality_standard,Talent Acquisition Specialist,Turkish,W,0.0876923076923077,0.4789915966386555,0.10153846153846154,gpt-3.5-turbo
nationality_standard,Talent Acquisition Specialist,Kosovo,M,0.07846153846153846,0.42857142857142855,0.10153846153846154,gpt-3.5-turbo
nationality_standard,Talent Acquisition Specialist,Portuguese,M,0.07538461538461538,0.4117647058823529,0.09692307692307692,gpt-3.5-turbo
nationality_standard,Talent Acquisition Specialist,Turkish,M,0.06307692307692307,0.34453781512605036,0.1123076923076923,gpt-3.5-turbo
nationality_standard,Talent Acquisition Specialist,Swiss,M,0.055384615384615386,0.3025210084033613,0.13076923076923078,gpt-3.5-turbo
nationality_standard,Lehrperson Primarschule,Swiss,W,0.18307692307692308,1.0,0.11692307692307692,gpt-3.5-turbo
nationality_standard,Lehrperson Primarschule,Portuguese,W,0.15076923076923077,0.8235294117647058,0.046153846153846156,gpt-3.5-turbo
nationality_standard,Lehrperson Primarschule,Serbian,W,0.13384615384615384,0.7310924369747899,0.09538461538461539,gpt-3.5-turbo
nationality_standard,Lehrperson Primarschule,Kosovo,W,0.10307692307692308,0.5630252100840336,0.07538461538461538,gpt-3.5-turbo
nationality_standard,Lehrperson Primarschule,Serbian,M,0.08615384615384615,0.47058823529411764,0.07076923076923076,gpt-3.5-turbo
nationality_standard,Lehrperson Primarschule,Swiss,M,0.08153846153846153,0.4453781512605042,0.1646153846153846,gpt-3.5-turbo
nationality_standard,Lehrperson Primarschule,Turkish,W,0.07846153846153846,0.42857142857142855,0.13692307692307693,gpt-3.5-turbo
nationality_standard,Lehrperson Primarschule,Kosovo,M,0.07384615384615385,0.40336134453781514,0.08461538461538462,gpt-3.5-turbo
nationality_standard,Lehrperson Primarschule,Turkish,M,0.06153846153846154,0.33613445378151263,0.14,gpt-3.5-turbo
nationality_standard,Lehrperson Primarschule,Portuguese,M,0.047692307692307694,0.2605042016806723,0.06923076923076923,gpt-3.5-turbo
nationality_standard,Sales Consultant Software,Serbian,W,0.17846153846153845,1.0,0.09230769230769231,gpt-3.5-turbo
nationality_standard,Sales Consultant Software,Serbian,M,0.14,0.7844827586206898,0.07230769230769231,gpt-3.5-turbo
nationality_standard,Sales Consultant Software,Kosovo,W,0.12615384615384614,0.7068965517241379,0.06923076923076923,gpt-3.5-turbo
nationality_standard,Sales Consultant Software,Kosovo,M,0.10153846153846154,0.5689655172413793,0.07076923076923076,gpt-3.5-turbo
nationality_standard,Sales Consultant Software,Portuguese,W,0.09846153846153846,0.5517241379310345,0.10307692307692308,gpt-3.5-turbo
nationality_standard,Sales Consultant Software,Swiss,W,0.09538461538461539,0.5344827586206897,0.13076923076923078,gpt-3.5-turbo
nationality_standard,Sales Consultant Software,Turkish,W,0.0876923076923077,0.4913793103448276,0.1076923076923077,gpt-3.5-turbo
nationality_standard,Sales Consultant Software,Turkish,M,0.07230769230769231,0.4051724137931035,0.11692307692307692,gpt-3.5-turbo
nationality_standard,Sales Consultant Software,Portuguese,M,0.05846153846153846,0.32758620689655177,0.09230769230769231,gpt-3.5-turbo
